,title,price,link
342,"Lenovo IdeaPad Slim 3 AMD Ryzen™ 5 7520U 14"" FHD (1920x1080) Anti-Glare Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/1Yr Warranty/Arctic Grey/1.37Kg), 82XN006TIN","43,744",https://amazon.in/sspa/click?ie=UTF8&spc=MTozMTM1MTE4MTcxNTM2MTA3OjE3Mzk5ODE0MTg6c3BfbXRmOjMwMDQ1NzU4MzEwODYzMjo6MDo6&url=%2FLenovo-1920x1080-Anti-Glare-Warranty-82XN006TIN%2Fdp%2FB0DR9663P7%2Fref%3Dsr_1_60_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.I9NEG32TRrQSIhdkO5jOcVIwX-6J8oawcCrbprdGGI15hiohuAXjjm_gbmb8LfVGDlYXw4L58InYxjh_c1-nH347pcIwUHIFFTIgLBTyBAY7quzFqba62PxkTuneZs0faSUImoFlCR5HuohzMUAZuBrxQyDwz-Kkz4JEt1egHiGk94hqMtVdzXVtq8_4bFsH_OLyI9v8fPnAkUTXYZ9ScEKcg65dKtjectfigAQbT6Q.Zb2axZQbKbGYY-vfXoO55KmQZw9fYFdOJN4IxSwRIjY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981418%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
183,"CHUWI CoreBook X Pro Laptop 12thGen i5-12450H Processor 15.6"" Laptop with 16GB DDR4 RAM and 512GB SSD, FHD Display, Backlit Keyboard, Windows 11, Gray, 3xUSB3.0,1xHDMI,SD Card Slot,3.5MM,Camera Switch","41,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NjI5NjA4ODgyNTUyMzE2OjE3Mzk5ODE1MTU6c3BfYXRmX25leHQ6MzAwNDA0NDU1NzU2NjMyOjowOjo&url=%2FCoreBook-i5-12450H-Processor-Keyboard-3xUSB3-0%2Fdp%2FB0D876WXM7%2Fref%3Dsr_1_209_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.SFfsiIhWw1D_IRIEztVuI2ywo8SXsfVGkx4B7XqJ02SSEjLz19qc7gFkd3Q-eIqX9OUrTBhjdwivWTdmC94wm2mRw_Bgb4uP6zINPwDNS9i8BDVa8FiB80KmGwmWrlchlaYe6wWdXuZtg1QIEQQumbj--iX2E0k3ywY34RacAVFKvx3Bh4YY7ku3BeBaUtvn0Pc5prLh8kI1M4Uk7nZxbIlSW-FnX5GBEt0cQXbVtco.4sZXl1rv0kp229tqLCxOI0JRyoBVk4rLu-jSOYU0f_4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981515%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
270,"Acer Aspire 3 Intel Core i5-1235U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/WiFi 6/Intel Graphics/Win11Home) A324-51, Backlit Keyboard, Steel Gray, 1.45KG","41,980",https://amazon.in/Acer-Processor-LED-Backlit-Win11Home-A324-51/dp/B0D9QLPY8B/ref=sr_1_276?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.6ZQHfCOxKi7ErxqGm8SsDnO9tk1QicEzlDFjEEPMAc7pIQihdJ4mXhge6YtmLl_TaYFaftyhXrUNSzV0V6hMZeSPds_i7QMkNbESJrZBDqSiDPpiAlYK-OGrzOmE6sacq00bNPf8rJwGqs16KmqeWb05TxjA0k5GBrAi4UjPtJF0chZBFf0tv8KkAfDc_e6n4fRIHXH6dsKBuqalKbogPw2aYzu3olM7a27zBPxcLhc.se5UUPFC7_gkA1qOzXXSxNP1Vkveu2T-ylGlJu8ESxU&dib_tag=se&keywords=laptop&qid=1739981544&sprefix=laptop%2Caps%2C345&sr=8-276
306,"Acer Aspire 3 Intel Core i5-1235U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/WiFi 6/Intel Graphics/Win11Home) A324-51, Backlit Keyboard, Steel Gray, 1.45KG","41,980",https://amazon.in/Acer-Processor-LED-Backlit-Win11Home-A324-51/dp/B0D9QLPY8B/ref=sr_1_301?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.9P3PdbiA7C9g-YyuqxVOKcm24nfASEJJC1v7q506kjBcEAkHPTbTJhnOSzSerZ0aIKY6JMxExWWaAPScwyU1I3js4T-vFxrieIs-5hPTlKrnPUY1U0ivmEWCdgNroCQKPwYf76Dxa_gyfXtssXPCw-_6t2IzOM6koyDAbVgdZAtAF_NdUolbBVulMFnaBIYeQHdPVrspg0zjY9_LnSWbE1M5Cwd8bdWxrGvw4A1tarI.yvdtu4tSkMwANt0J4yERXrHmMVGZ13ZDY1OpvxOMeVs&dib_tag=se&keywords=laptop&qid=1739981564&sprefix=laptop%2Caps%2C345&sr=8-301
67,"HP 15S AMD Ryzen 5000 (16GB Ram/512GB SSD/Fhd/Windows 11/Ms Office 21/Backlit Keyboard/ 15.6"" (39.6 Cm)/Silver/2.21 Kg) Eq2305Au/Eq2182Au Laptop","40,990",https://amazon.in/HP-Windows-Keyboard-eq2305AU-eq2182au/dp/B0B4N77Y34/ref=sr_1_29?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.eFCUMhD-naMzRtSQBmiuOJB8G3yluTCjxCcPytXQ7Agpjlq2MQF6_49XSryID1exwn2avL63j5MY4vF5DCalYcCHO9_j29i-Hap_-GBF7MvxbbMoCrbOectN4hHGhClD9f_dyJ0hi6SIg-AtI2QuAI3dlUa1U6OSbKX1PiqKQ4WnJEK2NDt8Rs_GQToQOcS_uEeYhYdA-ticQqnq3Q8MblWkXU89Yj6p3X4ndTt8CC4.fQ39sEce-DWCnkEey1WUWpyVdqIqjSck1fElItrhl50&dib_tag=se&keywords=laptop&qid=1739981383&sprefix=laptop%2Caps%2C345&sr=8-29
152,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","40,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo0MjcwNTc1Nzc0NTUyNjI4OjE3Mzk5ODE0OTQ6c3BfbXRmOjMwMDExOTgwOTMxNDYzMjo6MDo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsr_1_188_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.ws-4bpEkLLOPnBfn3T-TZUq8oI2j4H_YaKyuqp7ocHZbCdl_Cd5RNs703XILSkkCYOEurajATsRk1AnHTjfsVSQHCcS42s6eySgfna5aTWPIrsTsrw3ZEESImA4upqy-OvFl3kNZsD8eE6qcga9XUNCM3AEno2PMUQgQAXycPvCh-GYZOfVO-ngJ9zHZv9GLOremHYgH5dvmhHPeEo_wTMaGbpaElhNaeNws_dlkrDk.7wXtOkKOxzqRqsqZh1ZmTckg7x9QvZfbXdClTsdg8Ds%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981493%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
163,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","40,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2NDAwMTA1NjU3NTU1NTYzOjE3Mzk5ODEzODM6c3BfYnRmOjMwMDExOTgwOTMxNDYzMjo6MDo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsr_1_38_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.eFCUMhD-naMzRtSQBmiuOJB8G3yluTCjxCcPytXQ7Agpjlq2MQF6_49XSryID1exwn2avL63j5MY4vF5DCalYcCHO9_j29i-Hap_-GBF7MvxbbMoCrbOectN4hHGhClD9f_dyJ0hi6SIg-AtI2QuAI3dlUa1U6OSbKX1PiqKQ4WnJEK2NDt8Rs_GQToQOcS_uEeYhYdA-ticQqnq3Q8MblWkXU89Yj6p3X4ndTt8CC4.fQ39sEce-DWCnkEey1WUWpyVdqIqjSck1fElItrhl50%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981383%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
254,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS","40,990",https://amazon.in/ASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS/dp/B0BTWF2BQX/ref=sr_1_261?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.6ZQHfCOxKi7ErxqGm8SsDnO9tk1QicEzlDFjEEPMAc7pIQihdJ4mXhge6YtmLl_TaYFaftyhXrUNSzV0V6hMZeSPds_i7QMkNbESJrZBDqSiDPpiAlYK-OGrzOmE6sacq00bNPf8rJwGqs16KmqeWb05TxjA0k5GBrAi4UjPtJF0chZBFf0tv8KkAfDc_e6n4fRIHXH6dsKBuqalKbogPw2aYzu3olM7a27zBPxcLhc.se5UUPFC7_gkA1qOzXXSxNP1Vkveu2T-ylGlJu8ESxU&dib_tag=se&keywords=laptop&qid=1739981544&sprefix=laptop%2Caps%2C345&sr=8-261
260,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","40,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTozNTE2MzY5NzMwNDQ5NzU4OjE3Mzk5ODE1NDQ6c3BfbXRmOjMwMDExOTgwOTMxNDYzMjo6MDo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsr_1_267_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.6ZQHfCOxKi7ErxqGm8SsDnO9tk1QicEzlDFjEEPMAc7pIQihdJ4mXhge6YtmLl_TaYFaftyhXrUNSzV0V6hMZeSPds_i7QMkNbESJrZBDqSiDPpiAlYK-OGrzOmE6sacq00bNPf8rJwGqs16KmqeWb05TxjA0k5GBrAi4UjPtJF0chZBFf0tv8KkAfDc_e6n4fRIHXH6dsKBuqalKbogPw2aYzu3olM7a27zBPxcLhc.se5UUPFC7_gkA1qOzXXSxNP1Vkveu2T-ylGlJu8ESxU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981544%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
281,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","40,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4Mjk4MTE1NzkxMDcwMjc6MTczOTk4MTU1NTpzcF9tdGY6MzAwMTE5ODA5MzE0NjMyOjowOjo&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsr_1_283_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.7c7jCl8iVuNW85u989NVeQHZAqNSxwAs4rOmKiJjGx95v67KQvI3-GwF7KEi-V4gwFg5OMl97jWhpRyvAXI03Zsa7Qens6h3yP__zfnCk6Ls2DG-JN29qfA4jJLHwkLtsIqnqNYlupzCxMxOUNy0w_2o3NBUaqimt9z5qZdJc-0zk8FlxNFTsgO74LXV78lwbkDQH7PKTidbh9nMNg82gv5foEo8s4b_9guwYfneIZo.4oi4fNCAb0sg8PFaHO5ujwCGnDLC9qAAMgV1lOemGd8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981555%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
286,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS","40,990",https://amazon.in/ASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS/dp/B0BTWF2BQX/ref=sr_1_287?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.7c7jCl8iVuNW85u989NVeQHZAqNSxwAs4rOmKiJjGx95v67KQvI3-GwF7KEi-V4gwFg5OMl97jWhpRyvAXI03Zsa7Qens6h3yP__zfnCk6Ls2DG-JN29qfA4jJLHwkLtsIqnqNYlupzCxMxOUNy0w_2o3NBUaqimt9z5qZdJc-0zk8FlxNFTsgO74LXV78lwbkDQH7PKTidbh9nMNg82gv5foEo8s4b_9guwYfneIZo.4oi4fNCAb0sg8PFaHO5ujwCGnDLC9qAAMgV1lOemGd8&dib_tag=se&keywords=laptop&qid=1739981555&sprefix=laptop%2Caps%2C345&sr=8-287
110,"HP 15, 13th Gen Intel Core i3-1315U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, Micro-Edge, 15.6-inch(39.6cm), FHD Laptop, Intel UHD Graphics, 1080p FHD Camera, fd0186TU","38,990",https://amazon.in/HP-Keyboard-15-6-inch-Windows-fd0186TU/dp/B0D2KDCWJL/ref=sr_1_33?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.eFCUMhD-naMzRtSQBmiuOJB8G3yluTCjxCcPytXQ7Agpjlq2MQF6_49XSryID1exwn2avL63j5MY4vF5DCalYcCHO9_j29i-Hap_-GBF7MvxbbMoCrbOectN4hHGhClD9f_dyJ0hi6SIg-AtI2QuAI3dlUa1U6OSbKX1PiqKQ4WnJEK2NDt8Rs_GQToQOcS_uEeYhYdA-ticQqnq3Q8MblWkXU89Yj6p3X4ndTt8CC4.fQ39sEce-DWCnkEey1WUWpyVdqIqjSck1fElItrhl50&dib_tag=se&keywords=laptop&qid=1739981383&sprefix=laptop%2Caps%2C345&sr=8-33
283,"HP 15, 13th Gen Intel Core i3-1315U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Grey, 1.59kg), Anti-Glare, Micro-Edge,15.6-inch(39.6cm), FHD Laptop, Intel UHD Graphics, 1080p FHD Camera, fd0006TU","38,949",https://amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-15-6-inch/dp/B0C3RF3HT3/ref=sr_1_38?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.diilpvh_a3hsngxrfeRzX7vVEt_vARV40xZAIACo5V7G2Xkbnuq_9vw2fMaQ8hsXKdOrbcZ3RMPtxbh26p0C6dE3XExkADzCd1gDAgioioGXzgw-yFlp28EXWbl8N6artChTzFH0DFOFC1zwXsZjVJROlW_-C0fYpvcY3LrQ4YuOsL2TEvpJyA4L2NzWMegqNsd-5EzsahHp4om0c0JTJOUFj7-900lMmBcqFYpS9kg.GV3EAhqu8VxUBopa5GD9A1nkbj-kyE2Ndx0DJ3NkdmA&dib_tag=se&keywords=laptop&qid=1739981406&sprefix=laptop%2Caps%2C345&sr=8-38
142,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250nits, Standard Keyboard, Windows 11+MSO'24 & 15 Month McAfee, Silver,1.62kg","38,822",https://amazon.in/Dell-Inspiron-i3-1305U-Processor-Standard/dp/B0DSFRYRQY/ref=sr_1_36?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.eFCUMhD-naMzRtSQBmiuOJB8G3yluTCjxCcPytXQ7Agpjlq2MQF6_49XSryID1exwn2avL63j5MY4vF5DCalYcCHO9_j29i-Hap_-GBF7MvxbbMoCrbOectN4hHGhClD9f_dyJ0hi6SIg-AtI2QuAI3dlUa1U6OSbKX1PiqKQ4WnJEK2NDt8Rs_GQToQOcS_uEeYhYdA-ticQqnq3Q8MblWkXU89Yj6p3X4ndTt8CC4.fQ39sEce-DWCnkEey1WUWpyVdqIqjSck1fElItrhl50&dib_tag=se&keywords=laptop&qid=1739981383&sprefix=laptop%2Caps%2C345&sr=8-36
93,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg","38,490",https://amazon.in/sspa/click?ie=UTF8&spc=MTo0OTU2MzgzODI5MjAwOTMxOjE3Mzk5ODE0NjQ6c3BfYnRmOjMwMDM1NTUwMjMxMDMzMjo6MDo6&url=%2FDell-Inspiron-3530-i3-1305U-Comfortview%2Fdp%2FB0C4ZM63RP%2Fref%3Dsr_1_149_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.nNeSRUCOLR_fzr7Xi2dp6XTTBfbK7YSiu_U2GDEHuDyexL5u36cKAbtgoZXPLVgQpa-hKSQ0QfUy4bYU1AmXMP5oErU9L5kctJ0DA56mrxXq4qSNPTkkEtGZ7Ke9xCRMil6Jnvv16HQc42m5cF5f4EFKuPNweqnB3xYcg7pJHFyqa8rB7-ze-vmAHjeOJl_5KTPWqTm_QBP6bDxctZbvjvEzkpLr2AG9QPJmasCxktg.L-t0pC9RjXeMQkC4uh3gon4DZF7EQ4lSmCfezG_kwP4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981464%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
7,"Chuwi FreeBook 13.5 Inch 2 in 1 Touchscreen Laptop,Flipped 360 Degree, Windows 11,Intel Core i3-1215U 12th gen, 46.2Wh, 12 GB RAM LPDDR4 512 GB SSD Expandable Upto 1 TB, Backlit Keyboard","37,990",https://amazon.in/Chuwi-FreeBook-Touchscreen-i3-1215U-Expandable/dp/B0B1M6XJBJ/ref=sr_1_89?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.os94n36cK4_OwBRZVexVVGuAwrjTQvocAnQ52aGAhECeHv4IOonIO2SqlDFkuTPCVj_MNTSajDSYE5JArGqUnBu4XeF1jr5YC7XG5bNLl5ZCu0pjPfk7kBChSEUpYu-LSJ2lqkchX_KQMwZVacRlt15q0YbsRaBsJ3QU7RAHnZ0dpQfBAXKPBVQy8DnaMq95VXefhvEg_8CCIbfV74gAAqcthlOKI6CA3V_M1bMplFU.i5YaJCJknKvLjobAiMp1uFpoFYEsYJM7EjqkEDE98TY&dib_tag=se&keywords=laptop&qid=1739981437&sprefix=laptop%2Caps%2C345&sr=8-89
326,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 15 Inch (39.65cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK017RIN","37,200",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc2NTU5NjcxNjIyMDYyOjE3Mzk5ODEzODM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ4MzQyOTYxMDEzMjo6MDo6&url=%2FLenovo-IdeaPad-i3-1215U-39-65cm-82RK017RIN%2Fdp%2FB0D872NJSM%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D36REPC42ZM5VI%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0D872NJSM%26pd_rd_r%3D26e9e95b-86dc-4520-a4a1-8b906c89edd4%26pd_rd_w%3DV6JQy%26pd_rd_wg%3DhX79w%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DK2MHY0YS22S0T0W3HYT0%26qid%3D1739981383%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D1-17-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
241,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3-1305U 15.6 inch (39.6cm) FHD Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 82X700C8IN","37,100",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2NjkxNjUyMjgxMDkxODUyOjE3Mzk5ODE0MDY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ1NDUwNzkyNjgzMjo6MTo6&url=%2FLenovo-IdeaPad-i3-1305U-Windows-82X700C8IN%2Fdp%2FB0DR8NCVY1%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D36REPC42ZM5VI%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DR8NCVY1%26pd_rd_r%3D90b2df0f-6be5-4cb9-a5f9-7a6e177aa81b%26pd_rd_w%3DQTrVy%26pd_rd_wg%3DWv0hF%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DS84KMMTTKNZT7P4PMJEE%26qid%3D1739981406%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D1-34-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
328,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3-1305U 15.6 inch (39.6cm) FHD Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 82X700C8IN","37,100",https://amazon.in/sspa/click?ie=UTF8&spc=MTozNjI0ODU3NjAyNjc3MzIxOjE3Mzk5ODE0MDY6c3BfYnRmOjMwMDQ1NDUwNzkyNjgzMjo6MDo6&url=%2FLenovo-IdeaPad-i3-1305U-Windows-82X700C8IN%2Fdp%2FB0DR8NCVY1%2Fref%3Dsr_1_53_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.diilpvh_a3hsngxrfeRzX7vVEt_vARV40xZAIACo5V7G2Xkbnuq_9vw2fMaQ8hsXKdOrbcZ3RMPtxbh26p0C6dE3XExkADzCd1gDAgioioGXzgw-yFlp28EXWbl8N6artChTzFH0DFOFC1zwXsZjVJROlW_-C0fYpvcY3LrQ4YuOsL2TEvpJyA4L2NzWMegqNsd-5EzsahHp4om0c0JTJOUFj7-900lMmBcqFYpS9kg.GV3EAhqu8VxUBopa5GD9A1nkbj-kyE2Ndx0DJ3NkdmA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981406%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
44,"MSI Modern 14, Intel 12th Gen. i5-1235U, 36CM FHD 60Hz Laptop(8GB/512GB NVMe SSD/Windows 11 Home/MSO 2021/Intel Iris Xe Graphics/Classic Black/1.4Kg), C12MO-1249IN","36,422",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2NjA2OTE0MzY2MTcxMjczOjE3Mzk5ODE0NDY6c3BfYnRmOjMwMDQzODAxNDgxNzkzMjo6MDo6&url=%2FMSI-i5-1235U-Windows-Graphics-C12MO-1249IN%2Fdp%2FB0D8WKLY1B%2Fref%3Dsr_1_117_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.wZCRS2kbIqbkZQ1YIS8m_hrOPk5qM5mYTO7zfdbCERfNQMhcaLu-DJk7kzZ2l06y3JlUhPMRATeTvxkkI5XdBXfvuh6gw9EbrvechQArzq14dAZ63JnbWd79TBbu1lX49L_S4YaRkr8hoYJjrNZKI6UsY2BWAyUIbDcN6z3yMeh9FmHG9Ol0hU9W2ycpTMOm2GYMR_zpii4S6LbQnSdPQfdFDPofhqmmoDFd3aerehU.cBsJrfvK8Hpy7XKoXwB90Bk38pz99pmjG3-pw-iyRIE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981446%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
230,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 15.6 Inch (39.65cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit KB/1Yr ADP Free/3months Game Pass/Grey/1.63Kg), 82RK017PIN","36,290",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2NjkxNjUyMjgxMDkxODUyOjE3Mzk5ODE0MDY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ4MzQyMDg3ODgzMjo6MDo6&url=%2FLenovo-IdeaPad-i3-1215U-39-65cm-82RK017PIN%2Fdp%2FB0DF7N6F5R%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D36REPC42ZM5VI%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DF7N6F5R%26pd_rd_r%3D90b2df0f-6be5-4cb9-a5f9-7a6e177aa81b%26pd_rd_w%3DQTrVy%26pd_rd_wg%3DWv0hF%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DS84KMMTTKNZT7P4PMJEE%26qid%3D1739981406%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D1-33-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
